cd_mun,NM_MUN,SIGLA_UF,NM_REGIAO,pop,icm_faixa,icm_total,dim1,dim2,dim3,porte,perfil_risco,grupo,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20
4302238,Boa Vista do Incra,RS,Sul,2314.0,D,4.0,0.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2511004,Pedra Branca,PB,Nordeste,3851.0,C,7.0,1.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2103307,Codó,MA,Nordeste,118283.0,D,9.0,1.0,6.0,2.0,Médio/Grande,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
3129400,Ibertioga,MG,Sudeste,5346.0,B,9.0,2.0,5.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4114203,Mandaguari,PR,Sul,38313.0,B,9.0,2.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
2916856,Itatim,BA,Nordeste,16454.0,D,5.0,0.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3162104,São Gotardo,MG,Sudeste,43851.0,A,12.0,6.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5106703,Ponte Branca,MT,Centro-oeste,2098.0,C,6.0,1.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
3520608,Indiana,SP,Sudeste,5200.0,A,14.0,6.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
1501402,Belém,PA,Norte,1397315.0,D,11.0,2.0,6.0,3.0,Médio/Grande,Prioritário,prioritario,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
2601201,Arcoverde,PE,Nordeste,82487.0,C,11.0,4.0,5.0,2.0,Pequeno,Prioritários,prioritario,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
4212304,Paulo Lopes,SC,Sul,9879.0,B,10.0,5.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2103174,Centro Novo do Maranhão,MA,Nordeste,16477.0,B,9.0,4.0,2.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
4302220,Boa Vista do Cadeado,RS,Sul,2269.0,D,9.0,4.0,5.0,0.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2900108,Abaíra,BA,Nordeste,7407.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4309753,Ibarama,RS,Sul,3787.0,D,6.0,2.0,3.0,1.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
5001102,Aquidauana,MS,Centro-oeste,48689.0,C,12.0,3.0,5.0,4.0,Pequeno,Prioritários,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
3121209,Delfinópolis,MG,Sudeste,8851.0,B,8.0,2.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3145604,Oliveira,MG,Sudeste,40576.0,C,10.0,3.0,5.0,2.0,Pequeno,Prioritários,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
2200202,Água Branca,PI,Nordeste,18095.0,C,6.0,1.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2502805,Brejo do Cruz,PB,Nordeste,14095.0,D,3.0,0.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2103158,Centro do Guilherme,MA,Nordeste,12693.0,D,2.0,1.0,0.0,1.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3153905,Raposos,MG,Sudeste,16796.0,B,14.0,5.0,5.0,4.0,Pequeno,Prioritário,prioritario,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
3512407,Cordeirópolis,SP,Sudeste,25286.0,A,16.0,7.0,5.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
4106001,Congonhinhas,PR,Sul,8445.0,B,7.0,2.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4204103,Caxambu do Sul,SC,Sul,4752.0,C,9.0,3.0,5.0,1.0,Pequeno,Prioritários,prioritario,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1501501,Benevides,PA,Norte,68962.0,D,3.0,0.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3520707,Indiaporã,SP,Sudeste,4113.0,B,5.0,2.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4212403,Pedras Grandes,SC,Sul,4355.0,C,10.0,4.0,4.0,2.0,Pequeno,Prioritários,prioritario,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
2307650,Maracanaú,CE,Nordeste,251613.0,C,12.0,3.0,5.0,4.0,Médio/Grande,Prioritários,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
4317905,Santo Cristo,RS,Sul,15667.0,A,12.0,4.0,6.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4301552,Áurea,RS,Sul,3458.0,A,11.0,4.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
3137403,Lagoa Dourada,MG,Sudeste,13152.0,C,9.0,3.0,5.0,1.0,Pequeno,Prioritários,prioritario,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2307635,Madalena,CE,Nordeste,17235.0,C,13.0,3.0,5.0,5.0,Pequeno,Prioritários,prioritario,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
3104452,Aricanduva,MG,Sudeste,4820.0,B,7.0,2.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2916807,Itarantim,BA,Nordeste,17485.0,A,10.0,4.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4122206,Rio Branco do Sul,PR,Sul,40308.0,A,19.0,7.0,7.0,5.0,Pequeno,Prioritário,prioritario,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3553401,Tanabi,SP,Sudeste,26071.0,A,9.0,3.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2103125,Central do Maranhão,MA,Nordeste,7220.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2412708,São Pedro,RN,Nordeste,5890.0,B,9.0,2.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
5212956,Matrinchã,GO,Centro-oeste,4004.0,D,3.0,0.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4309704,Humaitá,RS,Sul,4772.0,A,10.0,4.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2703700,Jaramataia,AL,Nordeste,5069.0,D,3.0,1.0,2.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3528858,Marapoama,SP,Sudeste,3415.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3512506,Coroados,SP,Sudeste,5504.0,B,6.0,2.0,2.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4204202,Chapecó,SC,Sul,282648.0,A,18.0,7.0,6.0,5.0,Médio/Grande,Não Prioritário,medio_grande,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3545209,Salto,SP,Sudeste,141111.0,A,18.0,7.0,7.0,4.0,Médio/Grande,Não Prioritário,medio_grande,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
3112604,Capinópolis,MG,Sudeste,14872.0,B,10.0,2.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
4318002,São Borja,RS,Sul,61311.0,C,12.0,6.0,3.0,3.0,Pequeno,Prioritários,prioritario,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
3537404,Pereira Barreto,SP,Sudeste,24360.0,B,10.0,4.0,5.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3129202,Heliodora,MG,Sudeste,6278.0,A,12.0,4.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4114005,Mamborê,PR,Sul,13551.0,A,9.0,4.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2111409,São Luís Gonzaga do Maranhão,MA,Nordeste,18123.0,D,5.0,2.0,2.0,1.0,Pequeno,Prioritário,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4204194,Chapadão do Lageado,SC,Sul,3053.0,C,11.0,4.0,4.0,3.0,Pequeno,Prioritários,prioritario,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4122305,Rio Negro,PR,Sul,31951.0,A,18.0,7.0,6.0,5.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
5106505,Poconé,MT,Centro-oeste,31203.0,A,13.0,3.0,5.0,5.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1501451,Belterra,PA,Norte,19075.0,C,9.0,3.0,3.0,3.0,Pequeno,Prioritários,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2404507,Guamaré,RN,Nordeste,16076.0,A,16.0,6.0,6.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2916906,Itiruçu,BA,Nordeste,11211.0,C,7.0,1.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
2307601,Limoeiro do Norte,CE,Nordeste,62623.0,B,17.0,8.0,5.0,4.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
4301636,Balneário Pinhal,RS,Sul,15413.0,B,14.0,5.0,6.0,3.0,Pequeno,Prioritário,prioritario,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
2703809,Joaquim Gomes,AL,Nordeste,17342.0,D,6.0,2.0,2.0,2.0,Pequeno,Prioritário,prioritario,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
5205406,Ceres,GO,Centro-oeste,22570.0,A,19.0,8.0,6.0,5.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
4309803,Ibiaçá,RS,Sul,4617.0,B,11.0,2.0,6.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
4204178,Cerro Negro,SC,Sul,3303.0,B,8.0,5.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3104403,Argirita,MG,Sudeste,2715.0,C,6.0,1.0,4.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2208809,Regeneração,PI,Nordeste,17400.0,A,8.0,3.0,3.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
3529203,Martinópolis,SP,Sudeste,25240.0,A,11.0,3.0,5.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
3121001,Datas,MG,Sudeste,5635.0,C,5.0,1.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4105805,Colombo,PR,Sul,241672.0,C,12.0,4.0,5.0,3.0,Médio/Grande,Prioritários,prioritario,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
2103208,Chapadinha,MA,Nordeste,84395.0,D,6.0,2.0,3.0,1.0,Pequeno,Prioritário,prioritario,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1501303,Barcarena,PA,Norte,139076.0,B,15.0,6.0,5.0,4.0,Médio/Grande,Prioritário,prioritario,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
4114104,Mandaguaçu,PR,Sul,34521.0,A,10.0,3.0,4.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
2908705,Condeúba,BA,Nordeste,17567.0,D,3.0,0.0,3.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3201803,Divino de São Lourenço,ES,Sudeste,5397.0,C,10.0,4.0,5.0,1.0,Pequeno,Prioritários,prioritario,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2511400,Picuí,PB,Nordeste,18862.0,B,6.0,2.0,3.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3545159,Saltinho,SP,Sudeste,8407.0,B,9.0,4.0,2.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1100809,Candeias do Jamari,RO,Norte,24313.0,D,5.0,2.0,3.0,0.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2200608,Angical do Piauí,PI,Nordeste,6991.0,D,3.0,0.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1717909,Ponte Alta do Tocantins,TO,Norte,7874.0,A,9.0,3.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
4301602,Bagé,RS,Sul,121928.0,A,19.0,8.0,6.0,5.0,Médio/Grande,Prioritário,prioritario,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2404853,Itajá,RN,Nordeste,7551.0,B,8.0,2.0,3.0,3.0,Pequeno,Não Prioritário,pequeno,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
3504404,Avanhandava,SP,Sudeste,11436.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4212700,Petrolândia,SC,Sul,6996.0,C,9.0,4.0,3.0,2.0,Pequeno,Prioritários,prioritario,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
4105904,Colorado,PR,Sul,23313.0,A,17.0,8.0,6.0,3.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
3521002,Iperó,SP,Sudeste,38277.0,A,13.0,5.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
2703759,Jequiá da Praia,AL,Nordeste,9607.0,B,16.0,7.0,5.0,4.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
2900504,Érico Cardoso,BA,Nordeste,10947.0,D,1.0,0.0,1.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2503209,Cabedelo,PB,Nordeste,70734.0,B,14.0,5.0,6.0,3.0,Pequeno,Prioritário,prioritario,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
2110708,São Domingos do Maranhão,MA,Nordeste,35247.0,B,5.0,2.0,2.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
4317806,Santo Augusto,RS,Sul,14196.0,A,11.0,3.0,4.0,4.0,Pequeno,Não Prioritário,pequeno,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
4204509,Corupá,SC,Sul,15912.0,A,18.0,7.0,7.0,4.0,Pequeno,Prioritário,prioritario,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2932002,Uauá,BA,Nordeste,25449.0,B,8.0,2.0,5.0,1.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2413003,São Vicente,RN,Nordeste,6530.0,D,6.0,0.0,6.0,0.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
3512803,Cosmópolis,SP,Sudeste,61167.0,A,12.0,6.0,4.0,2.0,Pequeno,Não Prioritário,pequeno,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
5204706,Campinorte,GO,Centro-oeste,12983.0,D,3.0,0.0,1.0,2.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1701903,Araguacema,TO,Norte,6022.0,D,2.0,0.0,1.0,1.0,Pequeno,Não Prioritário,pequeno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2916708,Itaquara,BA,Nordeste,8464.0,D,6.0,2.0,3.0,1.0,Pequeno,Prioritário,prioritario,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
